gtin,brand,product_name,size,category,image_url,source
7815743127180,Mondelez,Mondelez Chips,1500 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Chips,Retail786k
7573141654928,Kellogg's,Kellogg's Bread,500 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Bread,OpenFoodFacts
6004028247151,Unilever,Unilever Toothpaste,1500 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Toothpaste,RP2K
8644739426421,P&G,P&G Cereal Box,1000 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,HoloSelecta
0824873674546,Danone,Danone Cereal Box,500 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,OpenFoodFacts
5480149167829,Danone,Danone Cereal Box,1500 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,HoloSelecta
7395769764489,L'Oréal,L'Oréal Laundry Detergent,330 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,RP2K
6162563446061,Unilever,Unilever Cheese,1500 g,Household,https://dummyimage.com/200x200/000/fff&text=Cheese,HoloSelecta
7023927197991,P&G,P&G Laundry Detergent,1500 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,Retail786k
6520235986053,Mars,Mars Cheese,250 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Cheese,RP2K
4750371249428,Colgate,Colgate Chocolate Bar,500 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,OpenFoodFacts
0204867138153,Unilever,Unilever Chocolate Bar,250 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,OpenFoodFacts
6999139456724,Heinz,Heinz Orange Juice,1500 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,Retail786k
3852291875877,Nestle,Nestle Cookies,1000 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
7628722684693,Pepsi,Pepsi Yogurt,250 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Yogurt,Retail786k
1579459020529,Pepsi,Pepsi Orange Juice,250 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,Retail786k
8422271982991,P&G,P&G Chocolate Bar,500 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,RP2K
5548127638935,P&G,P&G Toothpaste,330 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Toothpaste,HoloSelecta
8079683829675,Kellogg's,Kellogg's Chocolate Bar,750 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,OpenFoodFacts
1357305349402,Danone,Danone Cheese,330 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Cheese,OpenFoodFacts
8805021503200,Mondelez,Mondelez Laundry Detergent,750 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,OpenFoodFacts
1316462163955,Mondelez,Mondelez Soap,330 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Soap,HoloSelecta
6072873475739,Heinz,Heinz Cookies,330 ml,Household,https://dummyimage.com/200x200/000/fff&text=Cookies,Retail786k
1979027538775,Mondelez,Mondelez Toothpaste,330 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Toothpaste,OpenFoodFacts
1694923348609,Danone,Danone Cereal Box,750 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,OpenFoodFacts
7881468938479,Nestle,Nestle Toothpaste,1000 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Toothpaste,Retail786k
9719963556851,Coca-Cola,Coca-Cola Bread,750 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Bread,OpenFoodFacts
7830264702975,Unilever,Unilever Toothpaste,250 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Toothpaste,RP2K
9875666962273,Colgate,Colgate Cheese,330 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cheese,RP2K
1007771095715,Nestle,Nestle Soap,1000 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Soap,OpenFoodFacts
6930613715296,General Mills,General Mills Chips,1000 g,Household,https://dummyimage.com/200x200/000/fff&text=Chips,OpenFoodFacts
3746970855321,Pepsi,Pepsi Laundry Detergent,250 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,Retail786k
4129520483844,Kellogg's,Kellogg's Cheese,500 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cheese,OpenFoodFacts
1024168587462,Mars,Mars Cola,500 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cola,HoloSelecta
1920308482157,Coca-Cola,Coca-Cola Toothpaste,500 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Toothpaste,RP2K
4834235848566,Nestle,Nestle Shampoo,750 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Shampoo,HoloSelecta
1512032260271,Mondelez,Mondelez Ice Cream,250 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,Retail786k
0650579237422,Mars,Mars Soap,750 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Soap,OpenFoodFacts
9192300093842,Mondelez,Mondelez Yogurt,750 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Yogurt,RP2K
8792601198485,Mondelez,Mondelez Cookies,1500 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
8362444570276,Mars,Mars Cheese,750 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Cheese,HoloSelecta
4718813447214,Unilever,Unilever Cereal Box,750 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,HoloSelecta
5489149182801,Colgate,Colgate Cereal Box,500 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,Retail786k
4403964890599,General Mills,General Mills Cola,750 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Cola,HoloSelecta
7703518653319,P&G,P&G Soap,330 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Soap,Retail786k
0534303423636,General Mills,General Mills Cereal Box,1500 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,OpenFoodFacts
2543113608841,Mondelez,Mondelez Cereal Box,500 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,HoloSelecta
0542060662311,Kellogg's,Kellogg's Soap,250 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Soap,OpenFoodFacts
5569711586807,Nestle,Nestle Laundry Detergent,330 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,RP2K
9702332064323,Kellogg's,Kellogg's Soap,1500 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Soap,OpenFoodFacts
7377655771672,Coca-Cola,Coca-Cola Laundry Detergent,330 ml,Household,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,RP2K
5055800178300,Nestle,Nestle Toothpaste,1000 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Toothpaste,Retail786k
0680804645005,Unilever,Unilever Chips,250 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Chips,OpenFoodFacts
4473206973632,Colgate,Colgate Ice Cream,750 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,Retail786k
5919850552995,Danone,Danone Ice Cream,500 g,Household,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,Retail786k
2079223801419,Johnson & Johnson,Johnson & Johnson Soap,250 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Soap,RP2K
2700476591108,General Mills,General Mills Bread,250 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Bread,OpenFoodFacts
2355609683122,Johnson & Johnson,Johnson & Johnson Chocolate Bar,750 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,Retail786k
1426099229495,Mars,Mars Laundry Detergent,1500 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,RP2K
8203982561305,Pepsi,Pepsi Cookies,750 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cookies,RP2K
6973004269831,Nestle,Nestle Yogurt,330 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Yogurt,RP2K
0345362071054,Coca-Cola,Coca-Cola Cola,1000 ml,Household,https://dummyimage.com/200x200/000/fff&text=Cola,RP2K
7262873099571,Unilever,Unilever Cookies,1500 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Cookies,OpenFoodFacts
2456813983913,Coca-Cola,Coca-Cola Ice Cream,1000 ml,Household,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,HoloSelecta
3469205399963,Kellogg's,Kellogg's Shampoo,1000 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Shampoo,RP2K
1763217919709,Pepsi,Pepsi Bread,1500 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Bread,OpenFoodFacts
5253024971794,Colgate,Colgate Toothpaste,250 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Toothpaste,OpenFoodFacts
4848549827896,Kellogg's,Kellogg's Chocolate Bar,250 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,OpenFoodFacts
7093355371089,Mars,Mars Cookies,750 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cookies,OpenFoodFacts
6001825933546,L'Oréal,L'Oréal Shampoo,500 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Shampoo,Retail786k
5609206060785,Coca-Cola,Coca-Cola Chocolate Bar,1500 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,RP2K
3089643095946,P&G,P&G Cheese,750 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cheese,HoloSelecta
5313777678880,Coca-Cola,Coca-Cola Yogurt,1500 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Yogurt,RP2K
2419975735172,Nestle,Nestle Toothpaste,500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Toothpaste,HoloSelecta
5174767346185,Mars,Mars Soap,250 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Soap,HoloSelecta
0572857252548,Nestle,Nestle Chocolate Bar,750 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,RP2K
2609570388846,Nestle,Nestle Yogurt,330 ml,Household,https://dummyimage.com/200x200/000/fff&text=Yogurt,Retail786k
1505647086008,L'Oréal,L'Oréal Cereal Box,250 ml,Household,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,HoloSelecta
6568051453878,Nestle,Nestle Laundry Detergent,1000 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,OpenFoodFacts
1618405490099,L'Oréal,L'Oréal Cola,500 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Cola,RP2K
4824737489794,Unilever,Unilever Laundry Detergent,1500 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,Retail786k
5426090254119,Nestle,Nestle Cereal Box,250 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,Retail786k
3849203268865,Coca-Cola,Coca-Cola Cookies,330 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Cookies,Retail786k
7624781750850,P&G,P&G Ice Cream,500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,OpenFoodFacts
4457341685490,Johnson & Johnson,Johnson & Johnson Cheese,330 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cheese,Retail786k
4720125162709,Unilever,Unilever Ice Cream,1500 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,Retail786k
2784632567671,Johnson & Johnson,Johnson & Johnson Cookies,250 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
6576417107150,Colgate,Colgate Chocolate Bar,500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,Retail786k
7693041999247,Nestle,Nestle Bread,500 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Bread,Retail786k
4625427254056,Mars,Mars Bread,500 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Bread,RP2K
5852630542987,Unilever,Unilever Laundry Detergent,330 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,HoloSelecta
3920023823929,Kellogg's,Kellogg's Toothpaste,1500 g,Household,https://dummyimage.com/200x200/000/fff&text=Toothpaste,RP2K
8890560185338,Kellogg's,Kellogg's Cola,250 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Cola,OpenFoodFacts
5418453324331,Coca-Cola,Coca-Cola Cereal Box,250 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,OpenFoodFacts
7586455623153,Unilever,Unilever Cheese,500 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Cheese,HoloSelecta
9032139698767,Mondelez,Mondelez Laundry Detergent,1000 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,RP2K
6745796903572,General Mills,General Mills Cola,500 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cola,RP2K
4394686259767,General Mills,General Mills Chips,250 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Chips,HoloSelecta
0816453808359,Coca-Cola,Coca-Cola Yogurt,1000 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Yogurt,RP2K
8287521724376,Unilever,Unilever Chips,250 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Chips,HoloSelecta
4331408263749,Colgate,Colgate Toothpaste,750 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Toothpaste,RP2K
2766528486068,Unilever,Unilever Orange Juice,1500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,OpenFoodFacts
7925252249423,Kellogg's,Kellogg's Yogurt,750 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Yogurt,OpenFoodFacts
4796392801627,General Mills,General Mills Laundry Detergent,330 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,RP2K
7035305019207,P&G,P&G Yogurt,330 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Yogurt,OpenFoodFacts
6618033989663,L'Oréal,L'Oréal Cereal Box,1500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,HoloSelecta
1241388796317,Heinz,Heinz Cereal Box,1000 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,HoloSelecta
1119233085773,Pepsi,Pepsi Laundry Detergent,1000 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,RP2K
3347336609673,Mars,Mars Chocolate Bar,750 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,RP2K
2242057301329,General Mills,General Mills Cheese,750 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Cheese,OpenFoodFacts
5295311035901,Colgate,Colgate Cereal Box,250 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,OpenFoodFacts
6182221325415,Coca-Cola,Coca-Cola Chocolate Bar,500 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,HoloSelecta
2308839887419,Heinz,Heinz Cereal Box,1000 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,HoloSelecta
7053572566309,Pepsi,Pepsi Soap,330 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Soap,Retail786k
0135289380106,Colgate,Colgate Cookies,250 g,Household,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
6858143680917,P&G,P&G Cereal Box,250 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,OpenFoodFacts
0101312857884,L'Oréal,L'Oréal Orange Juice,500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,HoloSelecta
9377712663146,L'Oréal,L'Oréal Laundry Detergent,330 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,OpenFoodFacts
3837230121260,P&G,P&G Cookies,750 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
6733792062096,Coca-Cola,Coca-Cola Soap,1000 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Soap,Retail786k
9166673224998,Kellogg's,Kellogg's Soap,500 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Soap,Retail786k
5823871795005,Kellogg's,Kellogg's Cheese,330 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Cheese,RP2K
9711108624678,Coca-Cola,Coca-Cola Cereal Box,500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,HoloSelecta
0531137320247,Mondelez,Mondelez Cheese,1500 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Cheese,RP2K
6954212967696,Heinz,Heinz Cereal Box,1000 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,HoloSelecta
8998566570599,General Mills,General Mills Cereal Box,250 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,OpenFoodFacts
3364294135969,Nestle,Nestle Cookies,500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
0314544273104,Unilever,Unilever Cheese,330 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Cheese,OpenFoodFacts
0478320514147,Pepsi,Pepsi Chips,750 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Chips,RP2K
2094921474826,Mars,Mars Laundry Detergent,500 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,OpenFoodFacts
1589402094170,Pepsi,Pepsi Chocolate Bar,250 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,HoloSelecta
2997652759333,Johnson & Johnson,Johnson & Johnson Cereal Box,750 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,Retail786k
5348987346786,Johnson & Johnson,Johnson & Johnson Orange Juice,500 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,OpenFoodFacts
8399821814241,Mondelez,Mondelez Toothpaste,1000 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Toothpaste,Retail786k
4850272852052,Colgate,Colgate Soap,500 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Soap,RP2K
6512065894127,Kellogg's,Kellogg's Cookies,330 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
6333797341051,P&G,P&G Chips,500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Chips,HoloSelecta
7093633775103,Kellogg's,Kellogg's Cereal Box,330 ml,Household,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,OpenFoodFacts
1004854758536,Unilever,Unilever Chocolate Bar,250 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,OpenFoodFacts
4371654205711,General Mills,General Mills Cookies,330 ml,Household,https://dummyimage.com/200x200/000/fff&text=Cookies,Retail786k
9119924708808,Coca-Cola,Coca-Cola Orange Juice,250 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,OpenFoodFacts
8255931049853,Colgate,Colgate Cookies,750 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Cookies,RP2K
0862430529397,L'Oréal,L'Oréal Shampoo,250 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Shampoo,Retail786k
8217993841387,Colgate,Colgate Yogurt,1000 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Yogurt,Retail786k
0788111037275,Mondelez,Mondelez Bread,330 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Bread,HoloSelecta
9184849482461,L'Oréal,L'Oréal Chips,1500 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Chips,RP2K
7829151955471,Mars,Mars Bread,500 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Bread,RP2K
3944356813020,Mars,Mars Bread,330 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Bread,Retail786k
3803495574066,L'Oréal,L'Oréal Bread,330 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Bread,OpenFoodFacts
8358543900724,Unilever,Unilever Soap,250 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Soap,OpenFoodFacts
7011337674171,Danone,Danone Cola,500 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Cola,HoloSelecta
1264469102234,P&G,P&G Orange Juice,330 g,Household,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,OpenFoodFacts
2909261905964,Pepsi,Pepsi Cereal Box,250 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,HoloSelecta
5266184276104,Johnson & Johnson,Johnson & Johnson Laundry Detergent,330 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,Retail786k
8813564711006,Nestle,Nestle Shampoo,1500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Shampoo,HoloSelecta
9768069785320,Kellogg's,Kellogg's Cola,330 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Cola,OpenFoodFacts
1136083577685,Heinz,Heinz Bread,750 g,Household,https://dummyimage.com/200x200/000/fff&text=Bread,HoloSelecta
3220770878556,General Mills,General Mills Bread,500 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Bread,HoloSelecta
8933036938240,P&G,P&G Cheese,750 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Cheese,HoloSelecta
1299719771595,P&G,P&G Shampoo,330 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Shampoo,OpenFoodFacts
5809007572795,L'Oréal,L'Oréal Chocolate Bar,250 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,OpenFoodFacts
7736348315768,Heinz,Heinz Chocolate Bar,1500 ml,Household,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,Retail786k
9457123042355,Johnson & Johnson,Johnson & Johnson Ice Cream,1500 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,OpenFoodFacts
4772003745870,L'Oréal,L'Oréal Shampoo,1000 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Shampoo,RP2K
5520941293873,Unilever,Unilever Shampoo,500 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Shampoo,OpenFoodFacts
9240740336231,Kellogg's,Kellogg's Shampoo,1500 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Shampoo,OpenFoodFacts
3669752922793,L'Oréal,L'Oréal Bread,1000 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Bread,OpenFoodFacts
5180283284665,Danone,Danone Chips,330 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Chips,RP2K
1807726767991,Danone,Danone Soap,1000 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Soap,RP2K
3912264495829,Heinz,Heinz Bread,1500 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Bread,HoloSelecta
3555728351691,General Mills,General Mills Cereal Box,330 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,RP2K
7669920479414,Kellogg's,Kellogg's Soap,750 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Soap,OpenFoodFacts
0567303023810,Unilever,Unilever Yogurt,750 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Yogurt,Retail786k
3375032280780,Johnson & Johnson,Johnson & Johnson Soap,1500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Soap,HoloSelecta
1926728294912,P&G,P&G Bread,750 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Bread,RP2K
0192336030544,Unilever,Unilever Orange Juice,750 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,Retail786k
8493704570849,Colgate,Colgate Laundry Detergent,1000 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,OpenFoodFacts
6094484306370,Johnson & Johnson,Johnson & Johnson Cheese,1500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Cheese,Retail786k
3303632144522,Johnson & Johnson,Johnson & Johnson Chips,500 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Chips,OpenFoodFacts
3822796471638,Mondelez,Mondelez Chips,750 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Chips,Retail786k
1224494695217,Pepsi,Pepsi Chocolate Bar,500 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,RP2K
4217046940481,Heinz,Heinz Orange Juice,1500 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,HoloSelecta
1899990919190,Heinz,Heinz Laundry Detergent,750 ml,Household,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,OpenFoodFacts
6914611030599,Pepsi,Pepsi Cereal Box,750 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,Retail786k
4439974853897,L'Oréal,L'Oréal Soap,500 g,Household,https://dummyimage.com/200x200/000/fff&text=Soap,HoloSelecta
4535154355059,Danone,Danone Shampoo,500 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Shampoo,HoloSelecta
1826410965512,L'Oréal,L'Oréal Toothpaste,250 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Toothpaste,OpenFoodFacts
2824468935654,P&G,P&G Orange Juice,330 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,HoloSelecta
2781995169993,Mars,Mars Cookies,1000 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Cookies,Retail786k
2980388086828,P&G,P&G Chips,750 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Chips,Retail786k
9391711132274,Mondelez,Mondelez Soap,1500 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Soap,HoloSelecta
3711604703422,General Mills,General Mills Ice Cream,330 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,HoloSelecta
3557156165635,L'Oréal,L'Oréal Yogurt,250 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Yogurt,OpenFoodFacts
3505932901212,Pepsi,Pepsi Cookies,500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Cookies,OpenFoodFacts
7214844627610,Pepsi,Pepsi Cola,500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Cola,Retail786k
5431529468937,Mondelez,Mondelez Chocolate Bar,1000 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,OpenFoodFacts
7401816605688,Danone,Danone Soap,1000 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Soap,Retail786k
5536656375599,Pepsi,Pepsi Chocolate Bar,750 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,OpenFoodFacts
6383914579355,Pepsi,Pepsi Ice Cream,1500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,OpenFoodFacts
4871671429003,General Mills,General Mills Laundry Detergent,250 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,HoloSelecta
3977636167681,Johnson & Johnson,Johnson & Johnson Cereal Box,250 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,OpenFoodFacts
0660241474529,L'Oréal,L'Oréal Cereal Box,1500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,Retail786k
3537778458285,Nestle,Nestle Toothpaste,750 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Toothpaste,RP2K
6789656886919,Colgate,Colgate Chips,250 g,Household,https://dummyimage.com/200x200/000/fff&text=Chips,RP2K
4570040779885,Heinz,Heinz Cookies,1500 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
8839280798503,P&G,P&G Soap,250 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Soap,OpenFoodFacts
3784805455001,L'Oréal,L'Oréal Cereal Box,750 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,OpenFoodFacts
